href,video,gloss,categorie
/pt.pt/word/1020/mousse/0/?q=mousse,https://media.spreadthesign.com/video/mp4/6/10215.mp4,mousse,cotidiano
/pt.pt/word/1022/mostaza/0/?q=mostaza,https://media.spreadthesign.com/video/mp4/6/10233.mp4,mostaza,cotidiano
/pt.pt/word/1023/cordero/0/?q=cordero,https://media.spreadthesign.com/video/mp4/6/10245.mp4,cordero,cotidiano
/pt.pt/word/104/universal/0/?q=universal,https://media.spreadthesign.com/video/mp4/6/1029.mp4,universal,lenguaje
/pt.pt/word/1025/no-fumadores/0/?q=no+fumadores,https://media.spreadthesign.com/video/mp4/6/10264.mp4,no fumadores,salud-y-medicina
/pt.pt/word/1027/nuez-moscada/0/?q=nuez+moscada,https://media.spreadthesign.com/video/mp4/6/10281.mp4,nuez moscada,cotidiano
/pt.pt/word/1030/aceite/0/?q=aceite,https://media.spreadthesign.com/video/mp4/6/10310.mp4,aceite,cotidiano
/pt.pt/word/1031/aceituna/0/?q=aceituna,https://media.spreadthesign.com/video/mp4/6/10322.mp4,aceituna,cotidiano
/pt.pt/word/1032/aceite-de-oliva/0/?q=aceite+de+oliva,https://media.spreadthesign.com/video/mp4/6/10334.mp4,aceite de oliva,cotidiano
/pt.pt/word/1033/tortilla/0/?q=tortilla,https://media.spreadthesign.com/video/mp4/6/10340.mp4,tortilla,cotidiano
/pt.pt/word/1035/abrir-una-botella/0/?q=abrir+una+botella,https://media.spreadthesign.com/video/mp4/6/10364.mp4,abrir una botella,cotidiano
/pt.pt/word/105/lijadora/0/?q=lijadora,https://media.spreadthesign.com/video/mp4/6/1040.mp4,lijadora,tecnologia
/pt.pt/word/1037/pedir/0/?q=pedir,https://media.spreadthesign.com/video/mp4/6/10383.mp4,pedir,cotidiano
/pt.pt/word/1038/oregano/0/?q=or%C3%A9gano,https://media.spreadthesign.com/video/mp4/6/10395.mp4,orégano,cotidiano
/pt.pt/word/1039/hornear/0/?q=hornear,https://media.spreadthesign.com/video/mp4/6/10401.mp4,hornear,cotidiano
/pt.pt/word/1040/ostra/0/?q=ostra,https://media.spreadthesign.com/video/mp4/6/10414.mp4,ostra,cotidiano
/pt.pt/word/1041/abreostras/0/?q=abreostras,https://media.spreadthesign.com/video/mp4/6/10424.mp4,abreostras,cotidiano
/pt.pt/word/1042/paquete/0/?q=paquete,https://media.spreadthesign.com/video/mp4/6/10430.mp4,paquete,lenguaje
/pt.pt/word/1043/cazo/0/?q=cazo,https://media.spreadthesign.com/video/mp4/6/10443.mp4,cazo,cotidiano
/pt.pt/word/1045/despensa/0/?q=despensa,https://media.spreadthesign.com/video/mp4/6/675724.mp4,despensa,cotidiano
/pt.pt/word/1046/papaya/0/?q=papaya,https://media.spreadthesign.com/video/mp4/6/10472.mp4,papaya,cotidiano
/pt.pt/word/1047/pimenton-dulce/0/?q=piment%C3%B3n+dulce,https://media.spreadthesign.com/video/mp4/6/10482.mp4,pimentón dulce,cotidiano
/pt.pt/word/1049/paquete/0/?q=paquete,https://media.spreadthesign.com/video/mp4/6/10500.mp4,paquete,lenguaje
/pt.pt/word/1050/perejil/0/?q=perejil,https://media.spreadthesign.com/video/mp4/6/10511.mp4,perejil,cotidiano
/pt.pt/word/1053/masa/0/?q=masa,https://media.spreadthesign.com/video/mp4/6/10540.mp4,masa,cotidiano
/pt.pt/word/1054/moldes-pasteleros/0/?q=moldes+pasteleros,https://media.spreadthesign.com/video/mp4/6/10546.mp4,moldes pasteleros,cotidiano
/pt.pt/word/1055/pate/0/?q=pat%C3%A9,https://media.spreadthesign.com/video/mp4/6/10557.mp4,paté,cotidiano
/pt.pt/word/1056/pago-por-talon/0/?q=pago+por+tal%C3%B3n,https://media.spreadthesign.com/video/mp4/6/10567.mp4,pago por talón,trabajo-social
/pt.pt/word/107/iman/0/?q=im%C3%A1n,https://media.spreadthesign.com/video/mp4/6/1060.mp4,imán,ciencia
/pt.pt/word/1057/pago-con-tarjeta/0/?q=pago+con+tarjeta,https://media.spreadthesign.com/video/mp4/6/10573.mp4,pago con tarjeta,trabajo-social
/pt.pt/word/1058/pago-en-metalico/0/?q=pago+en+met%C3%A1lico,https://media.spreadthesign.com/video/mp4/6/10585.mp4,pago en metálico,trabajo-social
/pt.pt/word/1060/cacahuete/0/?q=cacahuete,https://media.spreadthesign.com/video/mp4/6/10603.mp4,cacahuete,cotidiano
/pt.pt/word/1062/guisante/0/?q=guisante,https://media.spreadthesign.com/video/mp4/6/10627.mp4,guisante,cotidiano
/pt.pt/word/1063/cascara/0/?q=c%C3%A1scara,https://media.spreadthesign.com/video/mp4/6/10633.mp4,cáscara,cotidiano
/pt.pt/word/1065/menta/0/?q=menta,https://media.spreadthesign.com/video/mp4/6/10657.mp4,menta,cotidiano
/pt.pt/word/1066/pimienta-en-grano/0/?q=pimienta+en+grano,https://media.spreadthesign.com/video/mp4/6/10663.mp4,pimienta en grano,cotidiano
/pt.pt/word/108/lona/0/?q=lona,https://media.spreadthesign.com/video/mp4/6/1070.mp4,lona,tecnologia
/pt.pt/word/1067/molinillo-de-pimienta/0/?q=molinillo+de+pimienta,https://media.spreadthesign.com/video/mp4/6/10676.mp4,molinillo de pimienta,cotidiano
/pt.pt/word/1068/faisan/0/?q=fais%C3%A1n,https://media.spreadthesign.com/video/mp4/6/10687.mp4,faisán,cotidiano
/pt.pt/word/1069/escabechar/0/?q=escabechar,https://media.spreadthesign.com/video/mp4/6/10693.mp4,escabechar,cotidiano
/pt.pt/word/1070/tarta/0/?q=tarta,https://media.spreadthesign.com/video/mp4/6/10706.mp4,tarta,cotidiano
/pt.pt/word/1073/pina/0/?q=pi%C3%B1a,https://media.spreadthesign.com/video/mp4/6/10735.mp4,piña,cotidiano
/pt.pt/word/1074/pizza/0/?q=pizza,https://media.spreadthesign.com/video/mp4/6/10746.mp4,pizza,cotidiano
/pt.pt/word/1076/ciruela/0/?q=ciruela,https://media.spreadthesign.com/video/mp4/6/459022.mp4,ciruela,cotidiano
/pt.pt/word/1077/huevo-escalfado/0/?q=huevo+escalfado,https://media.spreadthesign.com/video/mp4/6/10776.mp4,huevo escalfado,cotidiano
/pt.pt/word/1078/palomitas/0/?q=palomitas,https://media.spreadthesign.com/video/mp4/6/10782.mp4,palomitas,cotidiano
/pt.pt/word/1079/carne-de-cerdo/0/?q=carne+de+cerdo,https://media.spreadthesign.com/video/mp4/6/10794.mp4,carne de cerdo,cotidiano
/pt.pt/word/1080/chuleta-de-cerdo/0/?q=chuleta+de+cerdo,https://media.spreadthesign.com/video/mp4/6/10806.mp4,chuleta de cerdo,cotidiano
/pt.pt/word/1081/cerdo-con-almejas/0/?q=cerdo+con+almejas,https://media.spreadthesign.com/video/mp4/6/10812.mp4,cerdo con almejas,cotidiano
/pt.pt/word/1082/vino-de-oporto/0/?q=vino+de+oporto,https://media.spreadthesign.com/video/mp4/6/10822.mp4,vino de oporto,cotidiano
/pt.pt/word/1084/asado-en-olla/0/?q=asado+en+olla,https://media.spreadthesign.com/video/mp4/6/10838.mp4,asado en olla,cotidiano
/pt.pt/word/1086/pela-patatas/0/?q=pela+patatas,https://media.spreadthesign.com/video/mp4/6/10862.mp4,pela patatas,cotidiano
/pt.pt/word/1087/aves-de-corral/0/?q=aves+de+corral,https://media.spreadthesign.com/video/mp4/6/10868.mp4,aves de corral,cotidiano
/pt.pt/word/1088/echar/0/?q=echar,https://media.spreadthesign.com/video/mp4/6/10880.mp4,echar,lenguaje
/pt.pt/word/1089/verter-liquidos/0/?q=verter+l%C3%ADquidos,https://media.spreadthesign.com/video/mp4/6/10889.mp4,verter líquidos,cotidiano
/pt.pt/word/1091/preparar/0/?q=preparar,https://media.spreadthesign.com/video/mp4/6/10907.mp4,preparar,lenguaje
/pt.pt/word/1092/prensar/0/?q=prensar,https://media.spreadthesign.com/video/mp4/6/10919.mp4,prensar,ciencia
/pt.pt/word/1093/olla-a-presion/0/?q=olla+a+presi%C3%B3n,https://media.spreadthesign.com/video/mp4/6/10928.mp4,olla a presión,cotidiano
/pt.pt/word/1094/precio/0/?q=precio,https://media.spreadthesign.com/video/mp4/6/10940.mp4,precio,trabajo-social
/pt.pt/word/1095/ciruela-pasa/0/?q=ciruela+pasa,https://media.spreadthesign.com/video/mp4/6/10951.mp4,ciruela pasa,cotidiano
/pt.pt/word/1096/pub/0/?q=pub,https://media.spreadthesign.com/video/mp4/6/10957.mp4,pub,cotidiano
/pt.pt/word/111/sierra-de-punta/0/?q=sierra+de+punta,https://media.spreadthesign.com/video/mp4/6/1099.mp4,sierra de punta,tecnologia
/pt.pt/word/1097/pudin/0/?q=pudin,https://media.spreadthesign.com/video/mp4/6/10969.mp4,pudin,cotidiano
/pt.pt/word/1099/ponche/0/?q=ponche,https://media.spreadthesign.com/video/mp4/6/10990.mp4,ponche,cotidiano
/pt.pt/word/1100/pure/0/?q=pur%C3%A9,https://media.spreadthesign.com/video/mp4/6/11000.mp4,puré,cotidiano
/pt.pt/word/1101/cantidad/0/?q=cantidad,https://media.spreadthesign.com/video/mp4/6/11006.mp4,cantidad,generalidades
/pt.pt/word/1103/estante/0/?q=estante,https://media.spreadthesign.com/video/mp4/6/11029.mp4,estante,cotidiano
/pt.pt/word/1104/rabano/0/?q=r%C3%A1bano,https://media.spreadthesign.com/video/mp4/6/676191.mp4,rábano,cotidiano
/pt.pt/word/1105/ragu/0/?q=rag%C3%BA,https://media.spreadthesign.com/video/mp4/6/11046.mp4,ragú,cotidiano
/pt.pt/word/1106/uva-pasa/0/?q=uva+pasa,https://media.spreadthesign.com/video/mp4/6/11053.mp4,uva pasa,cotidiano
/pt.pt/word/112/hoja-de-sierra/0/?q=hoja+de+sierra,https://media.spreadthesign.com/video/mp4/6/1109.mp4,hoja de sierra,tecnologia
/pt.pt/word/1107/poco-hecho/0/?q=poco+hecho,https://media.spreadthesign.com/video/mp4/6/11066.mp4,poco hecho,cotidiano
/pt.pt/word/1108/frambuesas/0/?q=frambuesas,https://media.spreadthesign.com/video/mp4/6/11077.mp4,frambuesas,cotidiano
/pt.pt/word/1109/racionar/0/?q=racionar,https://media.spreadthesign.com/video/mp4/6/11083.mp4,racionar,lenguaje
/pt.pt/word/1110/crudo/0/?q=crudo,https://media.spreadthesign.com/video/mp4/6/11094.mp4,crudo,cotidiano
/pt.pt/word/1111/receta/0/?q=receta,https://media.spreadthesign.com/video/mp4/6/11104.mp4,receta,cotidiano
/pt.pt/word/1112/vino-tinto/0/?q=vino+tinto,https://media.spreadthesign.com/video/mp4/6/11115.mp4,vino tinto,cotidiano
/pt.pt/word/1115/frigorifico/0/?q=frigor%C3%ADfico,https://media.spreadthesign.com/video/mp4/6/11139.mp4,frigorífico,cotidiano
/pt.pt/word/1116/carne-de-reno/0/?q=carne+de+reno,https://media.spreadthesign.com/video/mp4/6/11151.mp4,carne de reno,cotidiano
/pt.pt/word/1117/reserva/0/?q=reserva,https://media.spreadthesign.com/video/mp4/6/11161.mp4,reserva,educacion
/pt.pt/word/113/hoja-de-sierra-circular/0/?q=hoja+de+sierra+circular,https://media.spreadthesign.com/video/mp4/6/1119.mp4,hoja de sierra circular,tecnologia
/pt.pt/word/1122/maduro/0/?q=maduro,https://media.spreadthesign.com/video/mp4/6/11209.mp4,maduro,cotidiano
/pt.pt/word/1124/asar/0/?q=asar,https://media.spreadthesign.com/video/mp4/6/54266.mp4,asar,cotidiano
/pt.pt/word/1125/roastbeef/0/?q=roastbeef,https://media.spreadthesign.com/video/mp4/6/11238.mp4,roastbeef,cotidiano
/pt.pt/word/1126/fuente-para-asar/0/?q=fuente+para+asar,https://media.spreadthesign.com/video/mp4/6/11243.mp4,fuente para asar,cotidiano
/pt.pt/word/114/encofrado/0/?q=encofrado,https://media.spreadthesign.com/video/mp4/6/1128.mp4,encofrado,tecnologia
/pt.pt/word/1129/desperdicios/0/?q=desperdicios,https://media.spreadthesign.com/video/mp4/6/11271.mp4,desperdicios,cotidiano
/pt.pt/word/1130/ron/0/?q=ron,https://media.spreadthesign.com/video/mp4/6/11283.mp4,ron,cotidiano
/pt.pt/word/1131/centeno/0/?q=centeno,https://media.spreadthesign.com/video/mp4/6/11291.mp4,centeno,cotidiano
/pt.pt/word/1132/ensalada/0/?q=ensalada,https://media.spreadthesign.com/video/mp4/6/11302.mp4,ensalada,cotidiano
/pt.pt/word/1133/salchichon/0/?q=salchich%C3%B3n,https://media.spreadthesign.com/video/mp4/6/11314.mp4,salchichón,cotidiano
/pt.pt/word/1137/sardina/0/?q=sardina,https://media.spreadthesign.com/video/mp4/6/11350.mp4,sardina,cotidiano
/pt.pt/word/115/mesa-de-trabajo/0/?q=mesa+de+trabajo,https://media.spreadthesign.com/video/mp4/6/1138.mp4,mesa de trabajo,trabajo-social
/pt.pt/word/1138/salsa/0/?q=salsa,https://media.spreadthesign.com/video/mp4/6/11362.mp4,salsa,cotidiano
/pt.pt/word/1139/cazuela/0/?q=cazuela,https://media.spreadthesign.com/video/mp4/6/11374.mp4,cazuela,cotidiano
/pt.pt/word/1140/platillo/0/?q=platillo,https://media.spreadthesign.com/video/mp4/6/11380.mp4,platillo,cotidiano
/pt.pt/word/1144/balanza/0/?q=balanza,https://media.spreadthesign.com/video/mp4/6/11420.mp4,balanza,tecnologia
/pt.pt/word/1145/huevos-revueltos/0/?q=huevos+revueltos,https://media.spreadthesign.com/video/mp4/6/11432.mp4,huevos revueltos,cotidiano
/pt.pt/word/1146/fregar/0/?q=fregar,https://media.spreadthesign.com/video/mp4/6/11438.mp4,fregar,cotidiano
/pt.pt/word/116/cortacristales/0/?q=cortacristales,https://media.spreadthesign.com/video/mp4/6/1148.mp4,cortacristales,tecnologia
/pt.pt/word/1148/marisco/0/?q=marisco,https://media.spreadthesign.com/video/mp4/6/11461.mp4,marisco,cotidiano
/pt.pt/word/1149/sazonar/0/?q=sazonar,https://media.spreadthesign.com/video/mp4/6/11467.mp4,sazonar,cotidiano
/pt.pt/word/1152/cuchara-de-servir/0/?q=cuchara+de+servir,https://media.spreadthesign.com/video/mp4/6/11495.mp4,cuchara de servir,cotidiano
/pt.pt/word/1155/bolsa-de-la-compra/0/?q=bolsa+de+la+compra,https://media.spreadthesign.com/video/mp4/6/11524.mp4,bolsa de la compra,cotidiano
/pt.pt/word/1157/aparador/0/?q=aparador,https://media.spreadthesign.com/video/mp4/6/11546.mp4,aparador,cotidiano
/pt.pt/word/1158/cocer-a-fuego-lento/0/?q=cocer+a+fuego+lento,https://media.spreadthesign.com/video/mp4/6/11551.mp4,cocer a fuego lento,cotidiano
/pt.pt/word/117/candado/0/?q=candado,https://media.spreadthesign.com/video/mp4/6/1158.mp4,candado,tecnologia
/pt.pt/word/1159/pincho-para-brocheta/0/?q=pincho++para+brocheta,https://media.spreadthesign.com/video/mp4/6/11564.mp4,pincho  para brocheta,cotidiano
/pt.pt/word/1160/espumar/0/?q=espumar,https://media.spreadthesign.com/video/mp4/6/11575.mp4,espumar,cotidiano
/pt.pt/word/1161/espumadera/0/?q=espumadera,https://media.spreadthesign.com/video/mp4/6/11581.mp4,espumadera,cotidiano
/pt.pt/word/1162/rebanada/0/?q=rebanada,https://media.spreadthesign.com/video/mp4/6/11593.mp4,rebanada,cotidiano
/pt.pt/word/12/inoxidable/0/?q=inoxidable,https://media.spreadthesign.com/video/mp4/6/119.mp4,inoxidable,tecnologia
/pt.pt/word/1163/rebanada-de-pan/0/?q=rebanada+de+pan,https://media.spreadthesign.com/video/mp4/6/11604.mp4,rebanada de pan,cotidiano
/pt.pt/word/1164/oler/0/?q=oler,https://media.spreadthesign.com/video/mp4/6/11610.mp4,oler,lenguaje
/pt.pt/word/1165/ahumado/0/?q=ahumado,https://media.spreadthesign.com/video/mp4/6/11621.mp4,ahumado,cotidiano
/pt.pt/word/1166/fumadores/0/?q=fumadores,https://media.spreadthesign.com/video/mp4/6/11633.mp4,fumadores,salud-y-medicina
/pt.pt/word/1167/sin-grumos/0/?q=sin+grumos,https://media.spreadthesign.com/video/mp4/6/11639.mp4,sin grumos,lenguaje
/pt.pt/word/118/vapor/0/?q=vapor,https://media.spreadthesign.com/video/mp4/6/1167.mp4,vapor,ciencia
/pt.pt/word/1169/snack-bar/0/?q=snack+bar,https://media.spreadthesign.com/video/mp4/6/11663.mp4,snack bar,cotidiano
/pt.pt/word/1170/poner-en-remojo/0/?q=poner+en+remojo,https://media.spreadthesign.com/video/mp4/6/11669.mp4,poner en remojo,cotidiano
/pt.pt/word/1172/huevo-pasado-por-agua/0/?q=huevo+pasado+por+agua,https://media.spreadthesign.com/video/mp4/6/11692.mp4,huevo pasado por agua,cotidiano
/pt.pt/word/1174/sopa/0/?q=sopa,https://media.spreadthesign.com/video/mp4/6/11708.mp4,sopa,cotidiano
/pt.pt/word/1175/plato-hondo/0/?q=plato+hondo,https://media.spreadthesign.com/video/mp4/6/11720.mp4,plato hondo,cotidiano
/pt.pt/word/1176/cazo-de-servir-sopa/0/?q=cazo+de+servir+sopa,https://media.spreadthesign.com/video/mp4/6/11726.mp4,cazo de servir sopa,cotidiano
/pt.pt/word/1177/cuchara-sopera/0/?q=cuchara+sopera,https://media.spreadthesign.com/video/mp4/6/11739.mp4,cuchara sopera,cotidiano
/pt.pt/word/119/muro-exterior/0/?q=muro+exterior,https://media.spreadthesign.com/video/mp4/6/1177.mp4,muro exterior,entretenimiento
/pt.pt/word/1178/crema-agria/0/?q=crema+agria,https://media.spreadthesign.com/video/mp4/6/11750.mp4,crema agria,cotidiano
/pt.pt/word/1179/espagueti/0/?q=espagueti,https://media.spreadthesign.com/video/mp4/6/11756.mp4,espagueti,cotidiano
/pt.pt/word/1180/agua-con-gas/0/?q=agua+con+gas,https://media.spreadthesign.com/video/mp4/6/11768.mp4,agua con gas,cotidiano
/pt.pt/word/1181/espatula/0/?q=esp%C3%A1tula,https://media.spreadthesign.com/video/mp4/6/11780.mp4,espátula,cotidiano
/pt.pt/word/1182/especias/0/?q=especias,https://media.spreadthesign.com/video/mp4/6/11785.mp4,especias,cotidiano
/pt.pt/word/1183/condimentado/0/?q=condimentado,https://media.spreadthesign.com/video/mp4/6/11797.mp4,condimentado,cotidiano
/pt.pt/word/1184/espinacas/0/?q=espinacas,https://media.spreadthesign.com/video/mp4/6/11808.mp4,espinacas,cotidiano
/pt.pt/word/120/calefactor/0/?q=calefactor,https://media.spreadthesign.com/video/mp4/6/1187.mp4,calefactor,tecnologia
/pt.pt/word/1191/entrante/0/?q=entrante,https://media.spreadthesign.com/video/mp4/6/11870.mp4,entrante,cotidiano
/pt.pt/word/1192/filete/0/?q=filete,https://media.spreadthesign.com/video/mp4/6/11883.mp4,filete,cotidiano
/pt.pt/word/1193/estofado/0/?q=estofado,https://media.spreadthesign.com/video/mp4/6/11893.mp4,estofado,cotidiano
/pt.pt/word/1194/estofar/0/?q=estofar,https://media.spreadthesign.com/video/mp4/6/11898.mp4,estofar,cotidiano
/pt.pt/word/1195/agua-sin-gas/0/?q=agua+sin+gas,https://media.spreadthesign.com/video/mp4/6/11909.mp4,agua sin gas,cotidiano
/pt.pt/word/1196/remover/0/?q=remover,https://media.spreadthesign.com/video/mp4/6/11919.mp4,remover,cotidiano
/pt.pt/word/1197/taburete/0/?q=taburete,https://media.spreadthesign.com/video/mp4/6/11924.mp4,taburete,cotidiano
/pt.pt/word/121/base-de-enchufe/0/?q=base+de+enchufe,https://media.spreadthesign.com/video/mp4/6/1196.mp4,base de enchufe,tecnologia
/pt.pt/word/1199/colar/0/?q=colar,https://media.spreadthesign.com/video/mp4/6/11946.mp4,colar,cotidiano
/pt.pt/word/1200/escurridor/0/?q=escurridor,https://media.spreadthesign.com/video/mp4/6/11952.mp4,escurridor,cotidiano
/pt.pt/word/1201/paja/0/?q=paja,https://media.spreadthesign.com/video/mp4/6/11963.mp4,paja,cotidiano
/pt.pt/word/7570/albania/0/?q=Albania,https://media.spreadthesign.com/video/mp4/6/147581.mp4,Albania,educacion
/pt.pt/word/7556/afganistan/0/?q=Afganistan,https://media.spreadthesign.com/video/mp4/6/226935.mp4,Afganistan,educacion
/pt.pt/word/7962/ecuador/0/?q=Ecuador,https://media.spreadthesign.com/video/mp4/6/450159.mp4,Ecuador,educacion
/pt.pt/word/7638/arabe/0/?q=%C3%81rabe,https://media.spreadthesign.com/video/mp4/6/148277.mp4,Árabe,lenguaje
/pt.pt/word/8226/haiti/0/?q=Hait%C3%AD,https://media.spreadthesign.com/video/mp4/6/143924.mp4,Haití,educacion
/pt.pt/word/8186/ghana/0/?q=Ghana,https://media.spreadthesign.com/video/mp4/6/226963.mp4,Ghana,educacion
/pt.pt/word/8175/gambia/0/?q=Gambia,https://media.spreadthesign.com/video/mp4/6/450170.mp4,Gambia,educacion
/pt.pt/word/7870/chipre/0/?q=Chipre,https://media.spreadthesign.com/video/mp4/6/147617.mp4,Chipre,educacion
/pt.pt/word/7644/argentina/0/?q=Argentina,https://media.spreadthesign.com/video/mp4/6/226945.mp4,Argentina,educacion
/pt.pt/word/1204/cena/0/?q=cena,https://media.spreadthesign.com/video/mp4/6/54290.mp4,cena,cotidiano
/pt.pt/word/1205/dulce/0/?q=dulce,https://media.spreadthesign.com/video/mp4/6/12001.mp4,dulce,cotidiano
/pt.pt/word/1206/almendra-dulce/0/?q=almendra+dulce,https://media.spreadthesign.com/video/mp4/6/459023.mp4,almendra dulce,cotidiano
/pt.pt/word/1207/vino-dulce/0/?q=vino+dulce,https://media.spreadthesign.com/video/mp4/6/12017.mp4,vino dulce,cotidiano
/pt.pt/word/1208/sacarina/0/?q=sacarina,https://media.spreadthesign.com/video/mp4/6/12027.mp4,sacarina,cotidiano
/pt.pt/word/1209/dulces/0/?q=dulces,https://media.spreadthesign.com/video/mp4/6/54292.mp4,dulces,cotidiano
/pt.pt/word/1211/mantel/0/?q=mantel,https://media.spreadthesign.com/video/mp4/6/12055.mp4,mantel,cotidiano
/pt.pt/word/1213/grifo/0/?q=grifo,https://media.spreadthesign.com/video/mp4/6/12072.mp4,grifo,cotidiano
/pt.pt/word/1214/sabor/0/?q=sabor,https://media.spreadthesign.com/video/mp4/6/12081.mp4,sabor,cotidiano
/pt.pt/word/1215/te/0/?q=t%C3%A9,https://media.spreadthesign.com/video/mp4/6/12087.mp4,té,cotidiano
/pt.pt/word/1216/tetera/0/?q=tetera,https://media.spreadthesign.com/video/mp4/6/12099.mp4,tetera,cotidiano
/pt.pt/word/1218/tierno/0/?q=tierno,https://media.spreadthesign.com/video/mp4/6/12115.mp4,tierno,cotidiano
/pt.pt/word/1220/espesar/0/?q=espesar,https://media.spreadthesign.com/video/mp4/6/12136.mp4,espesar,cotidiano
/pt.pt/word/1221/tomillo/0/?q=tomillo,https://media.spreadthesign.com/video/mp4/6/12141.mp4,tomillo,cotidiano
/pt.pt/word/1223/lata/0/?q=lata,https://media.spreadthesign.com/video/mp4/6/12163.mp4,lata,cotidiano
/pt.pt/word/1224/abrelatas/0/?q=abrelatas,https://media.spreadthesign.com/video/mp4/6/12168.mp4,abrelatas,cotidiano
/pt.pt/word/1225/conservas/0/?q=conservas,https://media.spreadthesign.com/video/mp4/6/12179.mp4,conservas,cotidiano
/pt.pt/word/1228/desayunar/0/?q=desayunar,https://media.spreadthesign.com/video/mp4/6/12206.mp4,desayunar,cotidiano
/pt.pt/word/1230/almorzar/0/?q=almorzar,https://media.spreadthesign.com/video/mp4/6/458601.mp4,almorzar,cotidiano
/pt.pt/word/1231/tomar-algo-para-cenar/0/?q=tomar+algo+para+cenar,https://media.spreadthesign.com/video/mp4/6/12233.mp4,tomar algo para cenar,cotidiano
/pt.pt/word/1233/barrer/0/?q=barrer,https://media.spreadthesign.com/video/mp4/6/12246.mp4,barrer,cotidiano
/pt.pt/word/1235/tostada/0/?q=tostada,https://media.spreadthesign.com/video/mp4/6/54277.mp4,tostada,cotidiano
/pt.pt/word/1237/tostadora/0/?q=tostadora,https://media.spreadthesign.com/video/mp4/6/12283.mp4,tostadora,cotidiano
/pt.pt/word/1238/caramelo-toffee/0/?q=caramelo+toffee,https://media.spreadthesign.com/video/mp4/6/12294.mp4,caramelo toffee,cotidiano
/pt.pt/word/1240/palillo/0/?q=palillo,https://media.spreadthesign.com/video/mp4/6/12309.mp4,palillo,salud-y-medicina
/pt.pt/word/1241/toalla/0/?q=toalla,https://media.spreadthesign.com/video/mp4/6/12320.mp4,toalla,cotidiano
/pt.pt/word/1243/trufa/0/?q=trufa,https://media.spreadthesign.com/video/mp4/6/12333.mp4,trufa,cotidiano
/pt.pt/word/125/aserradero/0/?q=aserradero,https://media.spreadthesign.com/video/mp4/6/1237.mp4,aserradero,tecnologia
/pt.pt/word/1245/sopera/0/?q=sopera,https://media.spreadthesign.com/video/mp4/6/12349.mp4,sopera,cotidiano
/pt.pt/word/1246/carne-de-pavo/0/?q=carne+de+pavo+,https://media.spreadthesign.com/video/mp4/6/225547.mp4,carne de pavo ,cotidiano
/pt.pt/word/1247/dar-la-vuelta/0/?q=dar+la+vuelta,https://media.spreadthesign.com/video/mp4/6/12370.mp4,dar la vuelta,lenguaje
/pt.pt/word/1250/descorchar/0/?q=descorchar,https://media.spreadthesign.com/video/mp4/6/12395.mp4,descorchar,cotidiano
/pt.pt/word/1251/desorganizado/0/?q=desorganizado,https://media.spreadthesign.com/video/mp4/6/12400.mp4,desorganizado,cotidiano
/pt.pt/word/1252/desenvolver/0/?q=desenvolver,https://media.spreadthesign.com/video/mp4/6/12409.mp4,desenvolver,lenguaje
