href,video,gloss,categorie
/es.ar/word/1148/marisco/0/?q=marisco,https://media.spreadthesign.com/video/mp4/64/492054.mp4,marisco,cotidiano
/es.ar/word/1152/cuchara-de-servir/0/?q=cuchara+de+servir,https://media.spreadthesign.com/video/mp4/64/484569.mp4,cuchara de servir,cotidiano
/es.ar/word/1155/bolsa-de-la-compra/0/?q=bolsa+de+la+compra,https://media.spreadthesign.com/video/mp4/64/483225.mp4,bolsa de la compra,cotidiano
/es.ar/word/1158/cocer-a-fuego-lento/0/?q=cocer+a+fuego+lento,https://media.spreadthesign.com/video/mp4/64/504169.mp4,cocer a fuego lento,cotidiano
/es.ar/word/117/candado/0/?q=candado,https://media.spreadthesign.com/video/mp4/64/483404.mp4,candado,tecnologia
/es.ar/word/1159/pincho-para-brocheta/0/?q=pincho++para+brocheta,https://media.spreadthesign.com/video/mp4/64/495381.mp4,pincho  para brocheta,cotidiano
/es.ar/word/1160/espumar/0/?q=espumar,https://media.spreadthesign.com/video/mp4/64/488535.mp4,espumar,cotidiano
/es.ar/word/1161/espumadera/0/?q=espumadera,https://media.spreadthesign.com/video/mp4/64/488534.mp4,espumadera,cotidiano
/es.ar/word/1162/rebanada/0/?q=rebanada,https://media.spreadthesign.com/video/mp4/64/501682.mp4,rebanada,cotidiano
/es.ar/word/12/inoxidable/0/?q=inoxidable,https://media.spreadthesign.com/video/mp4/64/490423.mp4,inoxidable,tecnologia
/es.ar/word/1163/rebanada-de-pan/0/?q=rebanada+de+pan,https://media.spreadthesign.com/video/mp4/64/501683.mp4,rebanada de pan,cotidiano
/es.ar/word/1166/fumadores/0/?q=fumadores,https://media.spreadthesign.com/video/mp4/64/487531.mp4,fumadores,salud-y-medicina
/es.ar/word/1167/sin-grumos/0/?q=sin+grumos,https://media.spreadthesign.com/video/mp4/64/502811.mp4,sin grumos,lenguaje
/es.ar/word/118/vapor/0/?q=vapor,https://media.spreadthesign.com/video/mp4/64/500985.mp4,vapor,ciencia
/es.ar/word/1169/snack-bar/0/?q=snack+bar,https://media.spreadthesign.com/video/mp4/64/483044.mp4,snack bar,cotidiano
/es.ar/word/1170/poner-en-remojo/0/?q=poner+en+remojo,https://media.spreadthesign.com/video/mp4/64/495599.mp4,poner en remojo,cotidiano
/es.ar/word/1172/huevo-pasado-por-agua/0/?q=huevo+pasado+por+agua,https://media.spreadthesign.com/video/mp4/64/490022.mp4,huevo pasado por agua,cotidiano
/es.ar/word/1174/sopa/0/?q=sopa,https://media.spreadthesign.com/video/mp4/64/499097.mp4,sopa,cotidiano
/es.ar/word/1175/plato-hondo/0/?q=plato+hondo,https://media.spreadthesign.com/video/mp4/64/495498.mp4,plato hondo,cotidiano
/es.ar/word/1177/cuchara-sopera/0/?q=cuchara+sopera,https://media.spreadthesign.com/video/mp4/64/484570.mp4,cuchara sopera,cotidiano
/es.ar/word/1178/crema-agria/0/?q=crema+agria,https://media.spreadthesign.com/video/mp4/64/487868.mp4,crema agria,cotidiano
/es.ar/word/1180/agua-con-gas/0/?q=agua+con+gas,https://media.spreadthesign.com/video/mp4/64/481792.mp4,agua con gas,cotidiano
/es.ar/word/1181/espatula/0/?q=esp%C3%A1tula,https://media.spreadthesign.com/video/mp4/64/488473.mp4,espátula,cotidiano
/es.ar/word/1182/especias/0/?q=especias,https://media.spreadthesign.com/video/mp4/64/488482.mp4,especias,cotidiano
/es.ar/word/1183/condimentado/0/?q=condimentado,https://media.spreadthesign.com/video/mp4/64/484195.mp4,condimentado,cotidiano
/es.ar/word/1184/espinacas/0/?q=espinacas,https://media.spreadthesign.com/video/mp4/64/488513.mp4,espinacas,cotidiano
/es.ar/word/1191/entrante/0/?q=entrante,https://media.spreadthesign.com/video/mp4/64/486496.mp4,entrante,cotidiano
/es.ar/word/1192/filete/0/?q=filete,https://media.spreadthesign.com/video/mp4/64/489221.mp4,filete,cotidiano
/es.ar/word/1193/estofado/0/?q=estofado,https://media.spreadthesign.com/video/mp4/64/486897.mp4,estofado,cotidiano
/es.ar/word/1195/agua-sin-gas/0/?q=agua+sin+gas,https://media.spreadthesign.com/video/mp4/64/481806.mp4,agua sin gas,cotidiano
/es.ar/word/1196/remover/0/?q=remover,https://media.spreadthesign.com/video/mp4/64/502020.mp4,remover,cotidiano
/es.ar/word/1197/taburete/0/?q=taburete,https://media.spreadthesign.com/video/mp4/64/502956.mp4,taburete,cotidiano
/es.ar/word/121/base-de-enchufe/0/?q=base+de+enchufe,https://media.spreadthesign.com/video/mp4/64/483049.mp4,base de enchufe,tecnologia
/es.ar/word/1200/escurridor/0/?q=escurridor,https://media.spreadthesign.com/video/mp4/64/488415.mp4,escurridor,cotidiano
/es.ar/word/7962/ecuador/0/?q=Ecuador,https://media.spreadthesign.com/video/mp4/64/485482.mp4,Ecuador,educacion
/es.ar/word/7644/argentina/0/?q=Argentina,https://media.spreadthesign.com/video/mp4/64/482376.mp4,Argentina,educacion
/es.ar/word/1204/cena/0/?q=cena,https://media.spreadthesign.com/video/mp4/64/483702.mp4,cena,cotidiano
/es.ar/word/1205/dulce/0/?q=dulce,https://media.spreadthesign.com/video/mp4/64/485391.mp4,dulce,cotidiano
/es.ar/word/1207/vino-dulce/0/?q=vino+dulce,https://media.spreadthesign.com/video/mp4/64/501258.mp4,vino dulce,cotidiano
/es.ar/word/1208/sacarina/0/?q=sacarina,https://media.spreadthesign.com/video/mp4/64/502192.mp4,sacarina,cotidiano
/es.ar/word/1209/dulces/0/?q=dulces,https://media.spreadthesign.com/video/mp4/64/485392.mp4,dulces,cotidiano
/es.ar/word/1211/mantel/0/?q=mantel,https://media.spreadthesign.com/video/mp4/64/491967.mp4,mantel,cotidiano
/es.ar/word/1213/grifo/0/?q=grifo,https://media.spreadthesign.com/video/mp4/64/489537.mp4,grifo,cotidiano
/es.ar/word/1214/sabor/0/?q=sabor,https://media.spreadthesign.com/video/mp4/64/502187.mp4,sabor,cotidiano
/es.ar/word/1215/te/0/?q=t%C3%A9,https://media.spreadthesign.com/video/mp4/64/503076.mp4,té,cotidiano
/es.ar/word/1216/tetera/0/?q=tetera,https://media.spreadthesign.com/video/mp4/64/503340.mp4,tetera,cotidiano
/es.ar/word/1218/tierno/0/?q=tierno,https://media.spreadthesign.com/video/mp4/64/503431.mp4,tierno,cotidiano
/es.ar/word/1220/espesar/0/?q=espesar,https://media.spreadthesign.com/video/mp4/64/488508.mp4,espesar,cotidiano
/es.ar/word/1223/lata/0/?q=lata,https://media.spreadthesign.com/video/mp4/64/491009.mp4,lata,cotidiano
/es.ar/word/1224/abrelatas/0/?q=abrelatas,https://media.spreadthesign.com/video/mp4/64/481353.mp4,abrelatas,cotidiano
/es.ar/word/1225/conservas/0/?q=conservas,https://media.spreadthesign.com/video/mp4/64/487771.mp4,conservas,cotidiano
/es.ar/word/1228/desayunar/0/?q=desayunar,https://media.spreadthesign.com/video/mp4/64/486012.mp4,desayunar,cotidiano
/es.ar/word/1230/almorzar/0/?q=almorzar,https://media.spreadthesign.com/video/mp4/64/481974.mp4,almorzar,cotidiano
/es.ar/word/1231/tomar-algo-para-cenar/0/?q=tomar+algo+para+cenar,https://media.spreadthesign.com/video/mp4/64/503513.mp4,tomar algo para cenar,cotidiano
/es.ar/word/1233/barrer/0/?q=barrer,https://media.spreadthesign.com/video/mp4/64/483032.mp4,barrer,cotidiano
/es.ar/word/1235/tostada/0/?q=tostada,https://media.spreadthesign.com/video/mp4/64/504017.mp4,tostada,cotidiano
/es.ar/word/1237/tostadora/0/?q=tostadora,https://media.spreadthesign.com/video/mp4/64/504018.mp4,tostadora,cotidiano
/es.ar/word/1240/palillo/0/?q=palillo,https://media.spreadthesign.com/video/mp4/64/493744.mp4,palillo,salud-y-medicina
/es.ar/word/1241/toalla/0/?q=toalla,https://media.spreadthesign.com/video/mp4/64/503486.mp4,toalla,cotidiano
/es.ar/word/1243/trufa/0/?q=trufa,https://media.spreadthesign.com/video/mp4/64/500555.mp4,trufa,cotidiano
/es.ar/word/1245/sopera/0/?q=sopera,https://media.spreadthesign.com/video/mp4/64/499103.mp4,sopera,cotidiano
/es.ar/word/1246/carne-de-pavo/0/?q=carne+de+pavo+,https://media.spreadthesign.com/video/mp4/64/494203.mp4,carne de pavo ,cotidiano
/es.ar/word/1247/dar-la-vuelta/0/?q=dar+la+vuelta,https://media.spreadthesign.com/video/mp4/64/484781.mp4,dar la vuelta,lenguaje
/es.ar/word/1250/descorchar/0/?q=descorchar,https://media.spreadthesign.com/video/mp4/64/484900.mp4,descorchar,cotidiano
/es.ar/word/1251/desorganizado/0/?q=desorganizado,https://media.spreadthesign.com/video/mp4/64/485003.mp4,desorganizado,cotidiano
/es.ar/word/1252/desenvolver/0/?q=desenvolver,https://media.spreadthesign.com/video/mp4/64/484933.mp4,desenvolver,lenguaje
/es.ar/word/1253/fecha-de-caducidad/0/?q=fecha+de+caducidad,https://media.spreadthesign.com/video/mp4/64/489138.mp4,fecha de caducidad,cotidiano
/es.ar/word/1254/vainilla/0/?q=vainilla,https://media.spreadthesign.com/video/mp4/64/500943.mp4,vainilla,cotidiano
/es.ar/word/1255/ternera/0/?q=ternera,https://media.spreadthesign.com/video/mp4/64/503254.mp4,ternera,cotidiano
/es.ar/word/1256/vegetal/0/?q=vegetal,https://media.spreadthesign.com/video/mp4/64/501027.mp4,vegetal,cotidiano
/es.ar/word/1257/fideos/0/?q=fideos,https://media.spreadthesign.com/video/mp4/64/489199.mp4,fideos,cotidiano
/es.ar/word/1258/vinagre/0/?q=vinagre,https://media.spreadthesign.com/video/mp4/64/501242.mp4,vinagre,cotidiano
/es.ar/word/8501/certificado-de-estudios/0/?q=certificado+de+estudios,https://media.spreadthesign.com/video/mp4/64/483862.mp4,certificado de estudios,educacion
/es.ar/word/8671/colegio-de-integracion/0/?q=colegio+de+integraci%C3%B3n,https://media.spreadthesign.com/video/mp4/64/504256.mp4,colegio de integración,educacion
/es.ar/word/8609/conferenciante/0/?q=conferenciante,https://media.spreadthesign.com/video/mp4/64/484226.mp4,conferenciante,educacion
/es.ar/word/8759/cooperacion-parental/0/?q=cooperaci%C3%B3n+parental,https://media.spreadthesign.com/video/mp4/64/484456.mp4,cooperación parental,educacion
/es.ar/word/8741/coordinador-de-tiempo-libre/0/?q=coordinador+de+tiempo+libre,https://media.spreadthesign.com/video/mp4/64/484447.mp4,coordinador de tiempo libre,educacion
/es.ar/word/8587/bienestar-del-alumno/0/?q=bienestar+del+alumno,https://media.spreadthesign.com/video/mp4/64/483143.mp4,bienestar del alumno,educacion
/es.ar/word/8793/curriculum/0/?q=curriculum,https://media.spreadthesign.com/video/mp4/64/484714.mp4,curriculum,educacion
/es.ar/word/8745/curso-optativo/0/?q=curso+optativo,https://media.spreadthesign.com/video/mp4/64/484728.mp4,curso optativo,educacion
/es.ar/word/8453/curso-para-principiantes/0/?q=curso+para+principiantes,https://media.spreadthesign.com/video/mp4/64/484729.mp4,curso para principiantes,educacion
/es.ar/word/8435/proteccion-del-medio-ambiente/0/?q=protecci%C3%B3n+del+medio+ambiente,https://media.spreadthesign.com/video/mp4/64/497683.mp4,protección del medio ambiente,ciencia
/es.ar/word/8754/curso-preparatorio/0/?q=curso+preparatorio,https://media.spreadthesign.com/video/mp4/64/484730.mp4,curso preparatorio,educacion
/es.ar/word/8582/dactilologia/0/?q=dactilolog%C3%ADa,https://media.spreadthesign.com/video/mp4/64/484744.mp4,dactilología,lenguaje
/es.ar/word/8713/decibelio/0/?q=decibelio,https://media.spreadthesign.com/video/mp4/64/484857.mp4,decibelio,tecnologia
/es.ar/word/7866/colombia/0/?q=Colombia,https://media.spreadthesign.com/video/mp4/64/504273.mp4,Colombia,educacion
/es.ar/word/2994/viaje/0/?q=viaje,https://media.spreadthesign.com/video/mp4/64/501182.mp4,viaje,educacion
/es.ar/word/7815/brasil/0/?q=Brasil,https://media.spreadthesign.com/video/mp4/64/483299.mp4,Brasil,educacion
/es.ar/word/8797/participacion-en-la-toma-de-decisiones/0/?q=participaci%C3%B3n+en+la+toma+de+decisiones,https://media.spreadthesign.com/video/mp4/64/493929.mp4,participación en la toma de decisiones,trabajo-social
/es.ar/word/8764/puesta-en-practica/0/?q=puesta+en+pr%C3%A1ctica,https://media.spreadthesign.com/video/mp4/64/498585.mp4,puesta en práctica,lenguaje
/es.ar/word/8719/test-de-diagnostico/0/?q=test+de+diagn%C3%B3stico,https://media.spreadthesign.com/video/mp4/64/503279.mp4,test de diagnóstico,salud-y-medicina
/es.ar/word/8620/estudio-piloto/0/?q=estudio+piloto,https://media.spreadthesign.com/video/mp4/64/487078.mp4,estudio piloto,educacion
/es.ar/word/8782/equivalente/0/?q=equivalente,https://media.spreadthesign.com/video/mp4/64/486822.mp4,equivalente,trabajo-social
/es.ar/word/8783/equivalencia/0/?q=equivalencia,https://media.spreadthesign.com/video/mp4/64/486821.mp4,equivalencia,trabajo-social
/es.ar/word/8703/perdida-auditiva-bilateral/0/?q=perdida+auditiva+bilateral,https://media.spreadthesign.com/video/mp4/64/495197.mp4,perdida auditiva bilateral,salud-y-medicina
/es.ar/word/8590/perdida-auditiva-unilateral/0/?q=p%C3%A9rdida+auditiva+unilateral,https://media.spreadthesign.com/video/mp4/64/495198.mp4,pérdida auditiva unilateral,salud-y-medicina
/es.ar/word/8466/division-en-grupos-heterogeneos/0/?q=divisi%C3%B3n+en+grupos+heterog%C3%A9neos,https://media.spreadthesign.com/video/mp4/64/486234.mp4,división en grupos heterogéneos,trabajo-social
/es.ar/word/8532/trastorno-del-espectro-autista/0/?q=trastorno+del+espectro+autista,https://media.spreadthesign.com/video/mp4/64/499780.mp4,trastorno del espectro autista,salud-y-medicina
/es.ar/word/8592/actividades-artisiticas/0/?q=actividades+art%C3%ADsiticas,https://media.spreadthesign.com/video/mp4/64/481512.mp4,actividades artísiticas,educacion
/es.ar/word/8742/actividades-de-ocio-y-tiempo-libre/0/?q=actividades+de+ocio+y+tiempo+libre,https://media.spreadthesign.com/video/mp4/64/481514.mp4,actividades de ocio y tiempo libre,entretenimiento
/es.ar/word/8617/actividades-en-infantil/0/?q=actividades+en+infantil,https://media.spreadthesign.com/video/mp4/64/481515.mp4,actividades en infantil,educacion
/es.ar/word/8514/adaptado/0/?q=adaptado,https://media.spreadthesign.com/video/mp4/64/481565.mp4,adaptado,lenguaje
/es.ar/word/8520/admitido/0/?q=admitido,https://media.spreadthesign.com/video/mp4/64/481677.mp4,admitido,lenguaje
/es.ar/word/8473/alojamiento-y-manutencion/0/?q=alojamiento+y+manutenci%C3%B3n,https://media.spreadthesign.com/video/mp4/64/481981.mp4,alojamiento y manutención,educacion
/es.ar/word/8586/alumno-presidente-del-consejo-escolar/0/?q=alumno+presidente+del+consejo+escolar,https://media.spreadthesign.com/video/mp4/64/482019.mp4,alumno presidente del consejo escolar,educacion
/es.ar/word/8796/ano-academico/0/?q=a%C3%B1o+acad%C3%A9mico,https://media.spreadthesign.com/video/mp4/64/482139.mp4,año académico,educacion
/es.ar/word/8786/aprendizaje-a-lo-largo-de-toda-la-vida/0/?q=aprendizaje+a+lo+largo+de+toda+la+vida,https://media.spreadthesign.com/video/mp4/64/482258.mp4,aprendizaje a lo largo de toda la vida,educacion
/es.ar/word/8422/asesoramiento/0/?q=asesoramiento,https://media.spreadthesign.com/video/mp4/64/482501.mp4,asesoramiento,educacion
/es.ar/word/8716/asistencia-a-tiempo-parcial/0/?q=asistencia+a+tiempo+parcial,https://media.spreadthesign.com/video/mp4/64/482533.mp4,asistencia a tiempo parcial,educacion
/es.ar/word/8715/a-tiempo-parcial/0/?q=a+tiempo+parcial,https://media.spreadthesign.com/video/mp4/64/482661.mp4,a tiempo parcial,trabajo-social
/es.ar/word/8531/audiologo/0/?q=audi%C3%B3logo,https://media.spreadthesign.com/video/mp4/64/482691.mp4,audiólogo,salud-y-medicina
/es.ar/word/8756/asociacion-de-padres-y-madres/0/?q=asociaci%C3%B3n+de+padres+y+madres,https://media.spreadthesign.com/video/mp4/64/482606.mp4,asociación de padres y madres,educacion
/es.ar/word/8462/asociacion-de-padres-y-profesores/0/?q=asociacion+de+padres+y+profesores,https://media.spreadthesign.com/video/mp4/64/482607.mp4,asociacion de padres y profesores,educacion
/es.ar/word/8424/discapacitado-fisico/0/?q=discapacitado+f%C3%ADsico,https://media.spreadthesign.com/video/mp4/64/486103.mp4,discapacitado físico,salud-y-medicina
/es.ar/word/8627/discapacidad-intelectual/0/?q=discapacidad+intelectual,https://media.spreadthesign.com/video/mp4/64/486097.mp4,discapacidad intelectual,salud-y-medicina
/es.ar/word/8634/dificultades-en-el-aprendizaje/0/?q=dificultades+en+el+aprendizaje,https://media.spreadthesign.com/video/mp4/64/485249.mp4,dificultades en el aprendizaje,educacion
