href,video,gloss,categorie
/en.gb/word/105/lijadora/0/?q=lijadora,https://media.spreadthesign.com/video/mp4/1/1039.mp4,lijadora,tecnologia
/en.gb/word/1037/pedir/0/?q=pedir,https://media.spreadthesign.com/video/mp4/1/10382.mp4,pedir,cotidiano
/en.gb/word/1038/oregano/0/?q=or%C3%A9gano,https://media.spreadthesign.com/video/mp4/1/10394.mp4,orégano,cotidiano
/en.gb/word/1039/hornear/0/?q=hornear,https://media.spreadthesign.com/video/mp4/1/10400.mp4,hornear,cotidiano
/en.gb/word/1040/ostra/0/?q=ostra,https://media.spreadthesign.com/video/mp4/1/10413.mp4,ostra,cotidiano
/en.gb/word/1041/abreostras/0/?q=abreostras,https://media.spreadthesign.com/video/mp4/1/10423.mp4,abreostras,cotidiano
/en.gb/word/1042/paquete/0/?q=paquete,https://media.spreadthesign.com/video/mp4/1/10429.mp4,paquete,lenguaje
/en.gb/word/1043/cazo/0/?q=cazo,https://media.spreadthesign.com/video/mp4/1/10442.mp4,cazo,cotidiano
/en.gb/word/1045/despensa/0/?q=despensa,https://media.spreadthesign.com/video/mp4/1/10459.mp4,despensa,cotidiano
/en.gb/word/1046/papaya/0/?q=papaya,https://media.spreadthesign.com/video/mp4/1/10471.mp4,papaya,cotidiano
/en.gb/word/1047/pimenton-dulce/0/?q=piment%C3%B3n+dulce,https://media.spreadthesign.com/video/mp4/1/10481.mp4,pimentón dulce,cotidiano
/en.gb/word/1049/paquete/0/?q=paquete,https://media.spreadthesign.com/video/mp4/1/10499.mp4,paquete,lenguaje
/en.gb/word/1050/perejil/0/?q=perejil,https://media.spreadthesign.com/video/mp4/1/10510.mp4,perejil,cotidiano
/en.gb/word/1053/masa/0/?q=masa,https://media.spreadthesign.com/video/mp4/1/10539.mp4,masa,cotidiano
/en.gb/word/1054/moldes-pasteleros/0/?q=moldes+pasteleros,https://media.spreadthesign.com/video/mp4/1/10545.mp4,moldes pasteleros,cotidiano
/en.gb/word/1055/pate/0/?q=pat%C3%A9,https://media.spreadthesign.com/video/mp4/1/10556.mp4,paté,cotidiano
/en.gb/word/1056/pago-por-talon/0/?q=pago+por+tal%C3%B3n,https://media.spreadthesign.com/video/mp4/1/10566.mp4,pago por talón,trabajo-social
/en.gb/word/107/iman/0/?q=im%C3%A1n,https://media.spreadthesign.com/video/mp4/1/1059.mp4,imán,ciencia
/en.gb/word/1057/pago-con-tarjeta/0/?q=pago+con+tarjeta,https://media.spreadthesign.com/video/mp4/1/10572.mp4,pago con tarjeta,trabajo-social
/en.gb/word/1058/pago-en-metalico/0/?q=pago+en+met%C3%A1lico,https://media.spreadthesign.com/video/mp4/1/10584.mp4,pago en metálico,trabajo-social
/en.gb/word/1060/cacahuete/0/?q=cacahuete,https://media.spreadthesign.com/video/mp4/1/10602.mp4,cacahuete,cotidiano
/en.gb/word/1062/guisante/0/?q=guisante,https://media.spreadthesign.com/video/mp4/1/10626.mp4,guisante,cotidiano
/en.gb/word/1063/cascara/0/?q=c%C3%A1scara,https://media.spreadthesign.com/video/mp4/1/10632.mp4,cáscara,cotidiano
/en.gb/word/1065/menta/0/?q=menta,https://media.spreadthesign.com/video/mp4/1/10656.mp4,menta,cotidiano
/en.gb/word/1066/pimienta-en-grano/0/?q=pimienta+en+grano,https://media.spreadthesign.com/video/mp4/1/10662.mp4,pimienta en grano,cotidiano
/en.gb/word/108/lona/0/?q=lona,https://media.spreadthesign.com/video/mp4/1/624971.mp4,lona,tecnologia
/en.gb/word/1067/molinillo-de-pimienta/0/?q=molinillo+de+pimienta,https://media.spreadthesign.com/video/mp4/1/10675.mp4,molinillo de pimienta,cotidiano
/en.gb/word/1068/faisan/0/?q=fais%C3%A1n,https://media.spreadthesign.com/video/mp4/1/10686.mp4,faisán,cotidiano
/en.gb/word/1069/escabechar/0/?q=escabechar,https://media.spreadthesign.com/video/mp4/1/10692.mp4,escabechar,cotidiano
/en.gb/word/1070/tarta/0/?q=tarta,https://media.spreadthesign.com/video/mp4/1/10705.mp4,tarta,cotidiano
/en.gb/word/1073/pina/0/?q=pi%C3%B1a,https://media.spreadthesign.com/video/mp4/1/10734.mp4,piña,cotidiano
/en.gb/word/1074/pizza/0/?q=pizza,https://media.spreadthesign.com/video/mp4/1/10745.mp4,pizza,cotidiano
/en.gb/word/1076/ciruela/0/?q=ciruela,https://media.spreadthesign.com/video/mp4/1/10764.mp4,ciruela,cotidiano
/en.gb/word/1077/huevo-escalfado/0/?q=huevo+escalfado,https://media.spreadthesign.com/video/mp4/1/10775.mp4,huevo escalfado,cotidiano
/en.gb/word/1078/palomitas/0/?q=palomitas,https://media.spreadthesign.com/video/mp4/1/10781.mp4,palomitas,cotidiano
/en.gb/word/1079/carne-de-cerdo/0/?q=carne+de+cerdo,https://media.spreadthesign.com/video/mp4/1/10793.mp4,carne de cerdo,cotidiano
/en.gb/word/1080/chuleta-de-cerdo/0/?q=chuleta+de+cerdo,https://media.spreadthesign.com/video/mp4/1/10805.mp4,chuleta de cerdo,cotidiano
/en.gb/word/1081/cerdo-con-almejas/0/?q=cerdo+con+almejas,https://media.spreadthesign.com/video/mp4/1/10811.mp4,cerdo con almejas,cotidiano
/en.gb/word/1082/vino-de-oporto/0/?q=vino+de+oporto,https://media.spreadthesign.com/video/mp4/1/10821.mp4,vino de oporto,cotidiano
/en.gb/word/1084/asado-en-olla/0/?q=asado+en+olla,https://media.spreadthesign.com/video/mp4/1/10837.mp4,asado en olla,cotidiano
/en.gb/word/1086/pela-patatas/0/?q=pela+patatas,https://media.spreadthesign.com/video/mp4/1/10861.mp4,pela patatas,cotidiano
/en.gb/word/1087/aves-de-corral/0/?q=aves+de+corral,https://media.spreadthesign.com/video/mp4/1/10867.mp4,aves de corral,cotidiano
/en.gb/word/1088/echar/0/?q=echar,https://media.spreadthesign.com/video/mp4/1/10879.mp4,echar,lenguaje
/en.gb/word/1089/verter-liquidos/0/?q=verter+l%C3%ADquidos,https://media.spreadthesign.com/video/mp4/1/10888.mp4,verter líquidos,cotidiano
/en.gb/word/1091/preparar/0/?q=preparar,https://media.spreadthesign.com/video/mp4/1/10906.mp4,preparar,lenguaje
/en.gb/word/1092/prensar/0/?q=prensar,https://media.spreadthesign.com/video/mp4/1/10918.mp4,prensar,ciencia
/en.gb/word/1093/olla-a-presion/0/?q=olla+a+presi%C3%B3n,https://media.spreadthesign.com/video/mp4/1/10927.mp4,olla a presión,cotidiano
/en.gb/word/1094/precio/0/?q=precio,https://media.spreadthesign.com/video/mp4/1/10939.mp4,precio,trabajo-social
/en.gb/word/1095/ciruela-pasa/0/?q=ciruela+pasa,https://media.spreadthesign.com/video/mp4/1/10950.mp4,ciruela pasa,cotidiano
/en.gb/word/1096/pub/0/?q=pub,https://media.spreadthesign.com/video/mp4/1/10956.mp4,pub,cotidiano
/en.gb/word/111/sierra-de-punta/0/?q=sierra+de+punta,https://media.spreadthesign.com/video/mp4/1/1098.mp4,sierra de punta,tecnologia
/en.gb/word/1097/pudin/0/?q=pudin,https://media.spreadthesign.com/video/mp4/1/10968.mp4,pudin,cotidiano
/en.gb/word/1099/ponche/0/?q=ponche,https://media.spreadthesign.com/video/mp4/1/10989.mp4,ponche,cotidiano
/en.gb/word/1100/pure/0/?q=pur%C3%A9,https://media.spreadthesign.com/video/mp4/1/10999.mp4,puré,cotidiano
/en.gb/word/1101/cantidad/0/?q=cantidad,https://media.spreadthesign.com/video/mp4/1/11005.mp4,cantidad,generalidades
/en.gb/word/1103/estante/0/?q=estante,https://media.spreadthesign.com/video/mp4/1/11028.mp4,estante,cotidiano
/en.gb/word/1105/ragu/0/?q=rag%C3%BA,https://media.spreadthesign.com/video/mp4/1/11045.mp4,ragú,cotidiano
/en.gb/word/112/hoja-de-sierra/0/?q=hoja+de+sierra,https://media.spreadthesign.com/video/mp4/1/1108.mp4,hoja de sierra,tecnologia
/en.gb/word/1107/poco-hecho/0/?q=poco+hecho,https://media.spreadthesign.com/video/mp4/1/11065.mp4,poco hecho,cotidiano
/en.gb/word/1108/frambuesas/0/?q=frambuesas,https://media.spreadthesign.com/video/mp4/1/11076.mp4,frambuesas,cotidiano
/en.gb/word/1109/racionar/0/?q=racionar,https://media.spreadthesign.com/video/mp4/1/11082.mp4,racionar,lenguaje
/en.gb/word/1110/crudo/0/?q=crudo,https://media.spreadthesign.com/video/mp4/1/11093.mp4,crudo,cotidiano
/en.gb/word/1111/receta/0/?q=receta,https://media.spreadthesign.com/video/mp4/1/11103.mp4,receta,cotidiano
/en.gb/word/1112/vino-tinto/0/?q=vino+tinto,https://media.spreadthesign.com/video/mp4/1/11114.mp4,vino tinto,cotidiano
/en.gb/word/1115/frigorifico/0/?q=frigor%C3%ADfico,https://media.spreadthesign.com/video/mp4/1/11138.mp4,frigorífico,cotidiano
/en.gb/word/1116/carne-de-reno/0/?q=carne+de+reno,https://media.spreadthesign.com/video/mp4/1/11150.mp4,carne de reno,cotidiano
/en.gb/word/1117/reserva/0/?q=reserva,https://media.spreadthesign.com/video/mp4/1/11160.mp4,reserva,educacion
/en.gb/word/113/hoja-de-sierra-circular/0/?q=hoja+de+sierra+circular,https://media.spreadthesign.com/video/mp4/1/1118.mp4,hoja de sierra circular,tecnologia
/en.gb/word/1122/maduro/0/?q=maduro,https://media.spreadthesign.com/video/mp4/1/11208.mp4,maduro,cotidiano
/en.gb/word/1124/asar/0/?q=asar,https://media.spreadthesign.com/video/mp4/1/11225.mp4,asar,cotidiano
/en.gb/word/1125/roastbeef/0/?q=roastbeef,https://media.spreadthesign.com/video/mp4/1/11237.mp4,roastbeef,cotidiano
/en.gb/word/1126/fuente-para-asar/0/?q=fuente+para+asar,https://media.spreadthesign.com/video/mp4/1/11242.mp4,fuente para asar,cotidiano
/en.gb/word/114/encofrado/0/?q=encofrado,https://media.spreadthesign.com/video/mp4/1/1127.mp4,encofrado,tecnologia
/en.gb/word/1129/desperdicios/0/?q=desperdicios,https://media.spreadthesign.com/video/mp4/1/11270.mp4,desperdicios,cotidiano
/en.gb/word/1130/ron/0/?q=ron,https://media.spreadthesign.com/video/mp4/1/11282.mp4,ron,cotidiano
/en.gb/word/1131/centeno/0/?q=centeno,https://media.spreadthesign.com/video/mp4/1/11290.mp4,centeno,cotidiano
/en.gb/word/1132/ensalada/0/?q=ensalada,https://media.spreadthesign.com/video/mp4/1/11301.mp4,ensalada,cotidiano
/en.gb/word/1133/salchichon/0/?q=salchich%C3%B3n,https://media.spreadthesign.com/video/mp4/1/11313.mp4,salchichón,cotidiano
/en.gb/word/1137/sardina/0/?q=sardina,https://media.spreadthesign.com/video/mp4/1/11349.mp4,sardina,cotidiano
/en.gb/word/115/mesa-de-trabajo/0/?q=mesa+de+trabajo,https://media.spreadthesign.com/video/mp4/1/629343.mp4,mesa de trabajo,trabajo-social
/en.gb/word/1138/salsa/0/?q=salsa,https://media.spreadthesign.com/video/mp4/1/11361.mp4,salsa,cotidiano
/en.gb/word/1139/cazuela/0/?q=cazuela,https://media.spreadthesign.com/video/mp4/1/585099.mp4,cazuela,cotidiano
/en.gb/word/1140/platillo/0/?q=platillo,https://media.spreadthesign.com/video/mp4/1/11379.mp4,platillo,cotidiano
/en.gb/word/1144/balanza/0/?q=balanza,https://media.spreadthesign.com/video/mp4/1/477659.mp4,balanza,tecnologia
/en.gb/word/1145/huevos-revueltos/0/?q=huevos+revueltos,https://media.spreadthesign.com/video/mp4/1/11431.mp4,huevos revueltos,cotidiano
/en.gb/word/1146/fregar/0/?q=fregar,https://media.spreadthesign.com/video/mp4/1/11437.mp4,fregar,cotidiano
/en.gb/word/116/cortacristales/0/?q=cortacristales,https://media.spreadthesign.com/video/mp4/1/1147.mp4,cortacristales,tecnologia
/en.gb/word/1148/marisco/0/?q=marisco,https://media.spreadthesign.com/video/mp4/1/11460.mp4,marisco,cotidiano
/en.gb/word/1149/sazonar/0/?q=sazonar,https://media.spreadthesign.com/video/mp4/1/11466.mp4,sazonar,cotidiano
/en.gb/word/1152/cuchara-de-servir/0/?q=cuchara+de+servir,https://media.spreadthesign.com/video/mp4/1/11494.mp4,cuchara de servir,cotidiano
/en.gb/word/1155/bolsa-de-la-compra/0/?q=bolsa+de+la+compra,https://media.spreadthesign.com/video/mp4/1/11523.mp4,bolsa de la compra,cotidiano
/en.gb/word/1157/aparador/0/?q=aparador,https://media.spreadthesign.com/video/mp4/1/11545.mp4,aparador,cotidiano
/en.gb/word/1158/cocer-a-fuego-lento/0/?q=cocer+a+fuego+lento,https://media.spreadthesign.com/video/mp4/1/11550.mp4,cocer a fuego lento,cotidiano
/en.gb/word/117/candado/0/?q=candado,https://media.spreadthesign.com/video/mp4/1/1157.mp4,candado,tecnologia
/en.gb/word/1159/pincho-para-brocheta/0/?q=pincho++para+brocheta,https://media.spreadthesign.com/video/mp4/1/11563.mp4,pincho  para brocheta,cotidiano
/en.gb/word/1160/espumar/0/?q=espumar,https://media.spreadthesign.com/video/mp4/1/11574.mp4,espumar,cotidiano
/en.gb/word/1161/espumadera/0/?q=espumadera,https://media.spreadthesign.com/video/mp4/1/11580.mp4,espumadera,cotidiano
/en.gb/word/1162/rebanada/0/?q=rebanada,https://media.spreadthesign.com/video/mp4/1/11592.mp4,rebanada,cotidiano
/en.gb/word/12/inoxidable/0/?q=inoxidable,https://media.spreadthesign.com/video/mp4/1/118.mp4,inoxidable,tecnologia
/en.gb/word/1163/rebanada-de-pan/0/?q=rebanada+de+pan,https://media.spreadthesign.com/video/mp4/1/11603.mp4,rebanada de pan,cotidiano
/en.gb/word/1164/oler/0/?q=oler,https://media.spreadthesign.com/video/mp4/1/11609.mp4,oler,lenguaje
/en.gb/word/1165/ahumado/0/?q=ahumado,https://media.spreadthesign.com/video/mp4/1/11620.mp4,ahumado,cotidiano
/en.gb/word/1166/fumadores/0/?q=fumadores,https://media.spreadthesign.com/video/mp4/1/11632.mp4,fumadores,salud-y-medicina
/en.gb/word/1167/sin-grumos/0/?q=sin+grumos,https://media.spreadthesign.com/video/mp4/1/11638.mp4,sin grumos,lenguaje
/en.gb/word/118/vapor/0/?q=vapor,https://media.spreadthesign.com/video/mp4/1/1166.mp4,vapor,ciencia
/en.gb/word/1169/snack-bar/0/?q=snack+bar,https://media.spreadthesign.com/video/mp4/1/11662.mp4,snack bar,cotidiano
/en.gb/word/1170/poner-en-remojo/0/?q=poner+en+remojo,https://media.spreadthesign.com/video/mp4/1/11668.mp4,poner en remojo,cotidiano
/en.gb/word/1172/huevo-pasado-por-agua/0/?q=huevo+pasado+por+agua,https://media.spreadthesign.com/video/mp4/1/11691.mp4,huevo pasado por agua,cotidiano
/en.gb/word/1174/sopa/0/?q=sopa,https://media.spreadthesign.com/video/mp4/1/11707.mp4,sopa,cotidiano
/en.gb/word/1175/plato-hondo/0/?q=plato+hondo,https://media.spreadthesign.com/video/mp4/1/11719.mp4,plato hondo,cotidiano
/en.gb/word/1176/cazo-de-servir-sopa/0/?q=cazo+de+servir+sopa,https://media.spreadthesign.com/video/mp4/1/11725.mp4,cazo de servir sopa,cotidiano
/en.gb/word/1177/cuchara-sopera/0/?q=cuchara+sopera,https://media.spreadthesign.com/video/mp4/1/11738.mp4,cuchara sopera,cotidiano
/en.gb/word/119/muro-exterior/0/?q=muro+exterior,https://media.spreadthesign.com/video/mp4/1/1176.mp4,muro exterior,entretenimiento
/en.gb/word/1178/crema-agria/0/?q=crema+agria,https://media.spreadthesign.com/video/mp4/1/11749.mp4,crema agria,cotidiano
/en.gb/word/1179/espagueti/0/?q=espagueti,https://media.spreadthesign.com/video/mp4/1/11755.mp4,espagueti,cotidiano
/en.gb/word/1180/agua-con-gas/0/?q=agua+con+gas,https://media.spreadthesign.com/video/mp4/1/11767.mp4,agua con gas,cotidiano
/en.gb/word/1181/espatula/0/?q=esp%C3%A1tula,https://media.spreadthesign.com/video/mp4/1/11779.mp4,espátula,cotidiano
/en.gb/word/1182/especias/0/?q=especias,https://media.spreadthesign.com/video/mp4/1/50401.mp4,especias,cotidiano
/en.gb/word/1183/condimentado/0/?q=condimentado,https://media.spreadthesign.com/video/mp4/1/11796.mp4,condimentado,cotidiano
/en.gb/word/1184/espinacas/0/?q=espinacas,https://media.spreadthesign.com/video/mp4/1/11807.mp4,espinacas,cotidiano
/en.gb/word/120/calefactor/0/?q=calefactor,https://media.spreadthesign.com/video/mp4/1/1186.mp4,calefactor,tecnologia
/en.gb/word/1191/entrante/0/?q=entrante,https://media.spreadthesign.com/video/mp4/1/11869.mp4,entrante,cotidiano
/en.gb/word/1192/filete/0/?q=filete,https://media.spreadthesign.com/video/mp4/1/11882.mp4,filete,cotidiano
/en.gb/word/1193/estofado/0/?q=estofado,https://media.spreadthesign.com/video/mp4/1/11892.mp4,estofado,cotidiano
/en.gb/word/1194/estofar/0/?q=estofar,https://media.spreadthesign.com/video/mp4/1/11897.mp4,estofar,cotidiano
/en.gb/word/1195/agua-sin-gas/0/?q=agua+sin+gas,https://media.spreadthesign.com/video/mp4/1/11908.mp4,agua sin gas,cotidiano
/en.gb/word/1196/remover/0/?q=remover,https://media.spreadthesign.com/video/mp4/1/11918.mp4,remover,cotidiano
/en.gb/word/1197/taburete/0/?q=taburete,https://media.spreadthesign.com/video/mp4/1/482420.mp4,taburete,cotidiano
/en.gb/word/121/base-de-enchufe/0/?q=base+de+enchufe,https://media.spreadthesign.com/video/mp4/1/1195.mp4,base de enchufe,tecnologia
/en.gb/word/1199/colar/0/?q=colar,https://media.spreadthesign.com/video/mp4/1/11945.mp4,colar,cotidiano
/en.gb/word/1200/escurridor/0/?q=escurridor,https://media.spreadthesign.com/video/mp4/1/11951.mp4,escurridor,cotidiano
/en.gb/word/1201/paja/0/?q=paja,https://media.spreadthesign.com/video/mp4/1/11962.mp4,paja,cotidiano
/en.gb/word/8226/haiti/0/?q=Hait%C3%AD,https://media.spreadthesign.com/video/mp4/1/466583.mp4,Haití,educacion
/en.gb/word/7870/chipre/0/?q=Chipre,https://media.spreadthesign.com/video/mp4/1/87816.mp4,Chipre,educacion
/en.gb/word/1204/cena/0/?q=cena,https://media.spreadthesign.com/video/mp4/1/11988.mp4,cena,cotidiano
/en.gb/word/1205/dulce/0/?q=dulce,https://media.spreadthesign.com/video/mp4/1/12000.mp4,dulce,cotidiano
/en.gb/word/1206/almendra-dulce/0/?q=almendra+dulce,https://media.spreadthesign.com/video/mp4/1/12005.mp4,almendra dulce,cotidiano
/en.gb/word/1207/vino-dulce/0/?q=vino+dulce,https://media.spreadthesign.com/video/mp4/1/12016.mp4,vino dulce,cotidiano
/en.gb/word/1208/sacarina/0/?q=sacarina,https://media.spreadthesign.com/video/mp4/1/12026.mp4,sacarina,cotidiano
/en.gb/word/1209/dulces/0/?q=dulces,https://media.spreadthesign.com/video/mp4/1/12032.mp4,dulces,cotidiano
/en.gb/word/1211/mantel/0/?q=mantel,https://media.spreadthesign.com/video/mp4/1/12054.mp4,mantel,cotidiano
/en.gb/word/1213/grifo/0/?q=grifo,https://media.spreadthesign.com/video/mp4/1/587835.mp4,grifo,cotidiano
/en.gb/word/1214/sabor/0/?q=sabor,https://media.spreadthesign.com/video/mp4/1/12080.mp4,sabor,cotidiano
/en.gb/word/1215/te/0/?q=t%C3%A9,https://media.spreadthesign.com/video/mp4/1/12086.mp4,té,cotidiano
/en.gb/word/1216/tetera/0/?q=tetera,https://media.spreadthesign.com/video/mp4/1/12098.mp4,tetera,cotidiano
/en.gb/word/1218/tierno/0/?q=tierno,https://media.spreadthesign.com/video/mp4/1/12114.mp4,tierno,cotidiano
/en.gb/word/1220/espesar/0/?q=espesar,https://media.spreadthesign.com/video/mp4/1/12135.mp4,espesar,cotidiano
/en.gb/word/1221/tomillo/0/?q=tomillo,https://media.spreadthesign.com/video/mp4/1/12140.mp4,tomillo,cotidiano
/en.gb/word/1223/lata/0/?q=lata,https://media.spreadthesign.com/video/mp4/1/12162.mp4,lata,cotidiano
/en.gb/word/1224/abrelatas/0/?q=abrelatas,https://media.spreadthesign.com/video/mp4/1/12167.mp4,abrelatas,cotidiano
/en.gb/word/1225/conservas/0/?q=conservas,https://media.spreadthesign.com/video/mp4/1/12178.mp4,conservas,cotidiano
/en.gb/word/1228/desayunar/0/?q=desayunar,https://media.spreadthesign.com/video/mp4/1/12205.mp4,desayunar,cotidiano
/en.gb/word/1230/almorzar/0/?q=almorzar,https://media.spreadthesign.com/video/mp4/1/12221.mp4,almorzar,cotidiano
/en.gb/word/1231/tomar-algo-para-cenar/0/?q=tomar+algo+para+cenar,https://media.spreadthesign.com/video/mp4/1/12232.mp4,tomar algo para cenar,cotidiano
/en.gb/word/1233/barrer/0/?q=barrer,https://media.spreadthesign.com/video/mp4/1/12245.mp4,barrer,cotidiano
/en.gb/word/1235/tostada/0/?q=tostada,https://media.spreadthesign.com/video/mp4/1/12267.mp4,tostada,cotidiano
/en.gb/word/1237/tostadora/0/?q=tostadora,https://media.spreadthesign.com/video/mp4/1/497455.mp4,tostadora,cotidiano
/en.gb/word/1238/caramelo-toffee/0/?q=caramelo+toffee,https://media.spreadthesign.com/video/mp4/1/12293.mp4,caramelo toffee,cotidiano
/en.gb/word/1240/palillo/0/?q=palillo,https://media.spreadthesign.com/video/mp4/1/12308.mp4,palillo,salud-y-medicina
/en.gb/word/1241/toalla/0/?q=toalla,https://media.spreadthesign.com/video/mp4/1/478076.mp4,toalla,cotidiano
/en.gb/word/1243/trufa/0/?q=trufa,https://media.spreadthesign.com/video/mp4/1/12332.mp4,trufa,cotidiano
/en.gb/word/125/aserradero/0/?q=aserradero,https://media.spreadthesign.com/video/mp4/1/1236.mp4,aserradero,tecnologia
/en.gb/word/1245/sopera/0/?q=sopera,https://media.spreadthesign.com/video/mp4/1/12348.mp4,sopera,cotidiano
/en.gb/word/1247/dar-la-vuelta/0/?q=dar+la+vuelta,https://media.spreadthesign.com/video/mp4/1/12369.mp4,dar la vuelta,lenguaje
/en.gb/word/1250/descorchar/0/?q=descorchar,https://media.spreadthesign.com/video/mp4/1/12394.mp4,descorchar,cotidiano
/en.gb/word/1251/desorganizado/0/?q=desorganizado,https://media.spreadthesign.com/video/mp4/1/466698.mp4,desorganizado,cotidiano
/en.gb/word/1252/desenvolver/0/?q=desenvolver,https://media.spreadthesign.com/video/mp4/1/12408.mp4,desenvolver,lenguaje
/en.gb/word/1253/fecha-de-caducidad/0/?q=fecha+de+caducidad,https://media.spreadthesign.com/video/mp4/1/12421.mp4,fecha de caducidad,cotidiano
/en.gb/word/1254/vainilla/0/?q=vainilla,https://media.spreadthesign.com/video/mp4/1/12426.mp4,vainilla,cotidiano
/en.gb/word/1255/ternera/0/?q=ternera,https://media.spreadthesign.com/video/mp4/1/12436.mp4,ternera,cotidiano
/en.gb/word/1256/vegetal/0/?q=vegetal,https://media.spreadthesign.com/video/mp4/1/12448.mp4,vegetal,cotidiano
/en.gb/word/1257/fideos/0/?q=fideos,https://media.spreadthesign.com/video/mp4/1/12453.mp4,fideos,cotidiano
/en.gb/word/1258/vinagre/0/?q=vinagre,https://media.spreadthesign.com/video/mp4/1/12463.mp4,vinagre,cotidiano
/en.gb/word/8501/certificado-de-estudios/0/?q=certificado+de+estudios,https://media.spreadthesign.com/video/mp4/1/151099.mp4,certificado de estudios,educacion
/en.gb/word/8671/colegio-de-integracion/0/?q=colegio+de+integraci%C3%B3n,https://media.spreadthesign.com/video/mp4/1/151112.mp4,colegio de integración,educacion
/en.gb/word/8636/comparativa/0/?q=comparativa,https://media.spreadthesign.com/video/mp4/1/87276.mp4,comparativa,lenguaje
/en.gb/word/8609/conferenciante/0/?q=conferenciante,https://media.spreadthesign.com/video/mp4/1/102204.mp4,conferenciante,educacion
/en.gb/word/8759/cooperacion-parental/0/?q=cooperaci%C3%B3n+parental,https://media.spreadthesign.com/video/mp4/1/99435.mp4,cooperación parental,educacion
/en.gb/word/8587/bienestar-del-alumno/0/?q=bienestar+del+alumno,https://media.spreadthesign.com/video/mp4/1/119426.mp4,bienestar del alumno,educacion
